證券代碼	簡稱	年月日	收盤價(元)
1101   	台泥         	20140505	   33.88
1102   	亞泥         	20140505	   31.49
1103   	嘉泥         	20140505	   13.68
1104   	環泥         	20140505	   21.46
1108   	幸福         	20140505	    6.74
1109   	信大         	20140505	   13.20
1110   	東泥         	20140505	   15.40
1201   	味全         	20140505	   44.40
1203   	味王         	20140505	   18.21
1210   	大成         	20140505	   17.60
1101   	台泥         	20140506	   33.77
1102   	亞泥         	20140506	   31.57
1103   	嘉泥         	20140506	   13.68
1104   	環泥         	20140506	   21.42
1108   	幸福         	20140506	    6.75
1109   	信大         	20140506	   13.34
1110   	東泥         	20140506	   15.49
1201   	味全         	20140506	   44.20
1203   	味王         	20140506	   18.09
1210   	大成         	20140506	   17.65
1101   	台泥         	20140507	   33.20
1102   	亞泥         	20140507	   31.25
1103   	嘉泥         	20140507	   13.64
1104   	環泥         	20140507	   21.28
1108   	幸福         	20140507	    6.74
1109   	信大         	20140507	   13.25
1110   	東泥         	20140507	   15.26
1201   	味全         	20140507	   44.40
1203   	味王         	20140507	   18.29
1210   	大成         	20140507	   17.54
1101   	台泥         	20140508	   32.98
1102   	亞泥         	20140508	   31.33
1103   	嘉泥         	20140508	   13.59
1104   	環泥         	20140508	   21.50
1108   	幸福         	20140508	    6.75
1109   	信大         	20140508	   13.11
1110   	東泥         	20140508	   15.35
1201   	味全         	20140508	   44.35
1203   	味王         	20140508	   18.25
1210   	大成         	20140508	   17.71
1101   	台泥         	20140509	   32.69
1102   	亞泥         	20140509	   31.45
1103   	嘉泥         	20140509	   13.51
1104   	環泥         	20140509	   21.24
1108   	幸福         	20140509	    6.79
1109   	信大         	20140509	   13.11
1110   	東泥         	20140509	   15.21
1201   	味全         	20140509	   44.15
1203   	味王         	20140509	   18.17
1210   	大成         	20140509	   17.71
1101   	台泥         	20140512	   31.90
1102   	亞泥         	20140512	   31.33
1103   	嘉泥         	20140512	   13.51
1104   	環泥         	20140512	   20.94
1108   	幸福         	20140512	    6.76
1109   	信大         	20140512	   13.16
1110   	東泥         	20140512	   15.26
1201   	味全         	20140512	   43.16
1203   	味王         	20140512	   18.13
1210   	大成         	20140512	   17.57
1101   	台泥         	20140513	   31.75
1102   	亞泥         	20140513	   31.81
1103   	嘉泥         	20140513	   13.42
1104   	環泥         	20140513	   20.91
1108   	幸福         	20140513	    6.68
1109   	信大         	20140513	   13.11
1110   	東泥         	20140513	   15.02
1201   	味全         	20140513	   42.23
1203   	味王         	20140513	   18.05
1210   	大成         	20140513	   17.62
1101   	台泥         	20140514	   31.97
1102   	亞泥         	20140514	   32.09
1103   	嘉泥         	20140514	   13.38
1104   	環泥         	20140514	   21.28
1108   	幸福         	20140514	    6.69
1109   	信大         	20140514	   12.98
1110   	東泥         	20140514	   15.30
1201   	味全         	20140514	   42.47
1203   	味王         	20140514	   18.05
1210   	大成         	20140514	   17.51
1101   	台泥         	20140515	   32.69
1102   	亞泥         	20140515	   31.73
1103   	嘉泥         	20140515	   13.38
1104   	環泥         	20140515	   21.31
1108   	幸福         	20140515	    6.81
1109   	信大         	20140515	   13.02
1110   	東泥         	20140515	   15.16
1201   	味全         	20140515	   41.98
1203   	味王         	20140515	   18.01
1210   	大成         	20140515	   17.24
1101   	台泥         	20140516	   33.12
1102   	亞泥         	20140516	   32.21
1103   	嘉泥         	20140516	   13.34
1104   	環泥         	20140516	   21.28
1108   	幸福         	20140516	    6.81
1109   	信大         	20140516	   12.98
1110   	東泥         	20140516	   15.02
1201   	味全         	20140516	   41.53
1203   	味王         	20140516	   18.05
1210   	大成         	20140516	   17.36
1101   	台泥         	20140519	   32.11
1102   	亞泥         	20140519	   31.97
1103   	嘉泥         	20140519	   13.38
1104   	環泥         	20140519	   21.09
1108   	幸福         	20140519	    6.85
1109   	信大         	20140519	   13.02
1110   	東泥         	20140519	   15.16
1201   	味全         	20140519	   41.58
1203   	味王         	20140519	   18.41
1210   	大成         	20140519	   17.57
1101   	台泥         	20140520	   32.04
1102   	亞泥         	20140520	   31.49
1103   	嘉泥         	20140520	   13.38
1104   	環泥         	20140520	   21.05
1108   	幸福         	20140520	    6.95
1109   	信大         	20140520	   12.93
1110   	東泥         	20140520	   14.97
1201   	味全         	20140520	   41.68
1203   	味王         	20140520	   18.41
1210   	大成         	20140520	   17.39
1101   	台泥         	20140521	   31.75
1102   	亞泥         	20140521	   31.17
1103   	嘉泥         	20140521	   13.38
1104   	環泥         	20140521	   21.02
1108   	幸福         	20140521	    7.02
1109   	信大         	20140521	   12.93
1110   	東泥         	20140521	   14.83
1201   	味全         	20140521	   41.49
1203   	味王         	20140521	   18.37
1210   	大成         	20140521	   17.39
1101   	台泥         	20140522	   31.83
1102   	亞泥         	20140522	   31.01
1103   	嘉泥         	20140522	   13.38
1104   	環泥         	20140522	   21.68
1108   	幸福         	20140522	    7.05
1109   	信大         	20140522	   12.98
1110   	東泥         	20140522	   15.07
1201   	味全         	20140522	   42.13
1203   	味王         	20140522	   18.41
1210   	大成         	20140522	   17.65
1101   	台泥         	20140523	   31.90
1102   	亞泥         	20140523	   30.97
1103   	嘉泥         	20140523	   13.34
1104   	環泥         	20140523	   21.76
1108   	幸福         	20140523	    7.07
1109   	信大         	20140523	   12.98
1110   	東泥         	20140523	   15.11
1201   	味全         	20140523	   43.21
1203   	味王         	20140523	   18.37
1210   	大成         	20140523	   17.62
1101   	台泥         	20140526	   31.86
1102   	亞泥         	20140526	   31.09
1103   	嘉泥         	20140526	   13.25
1104   	環泥         	20140526	   21.61
1108   	幸福         	20140526	    7.11
1109   	信大         	20140526	   13.02
1110   	東泥         	20140526	   14.92
1201   	味全         	20140526	   44.25
1203   	味王         	20140526	   18.41
1210   	大成         	20140526	   17.51
1101   	台泥         	20140527	   32.55
1102   	亞泥         	20140527	   31.21
1103   	嘉泥         	20140527	   13.34
1104   	環泥         	20140527	   21.65
1108   	幸福         	20140527	    7.11
1109   	信大         	20140527	   12.98
1110   	東泥         	20140527	   15.07
1201   	味全         	20140527	   44.35
1203   	味王         	20140527	   18.49
1210   	大成         	20140527	   17.36
1101   	台泥         	20140528	   32.26
1102   	亞泥         	20140528	   31.17
1103   	嘉泥         	20140528	   13.34
1104   	環泥         	20140528	   21.42
1108   	幸福         	20140528	    7.15
1109   	信大         	20140528	   13.02
1110   	東泥         	20140528	   15.11
1201   	味全         	20140528	   44.45
1203   	味王         	20140528	   18.33
1210   	大成         	20140528	   17.45
1101   	台泥         	20140529	   32.29
1102   	亞泥         	20140529	   31.13
1103   	嘉泥         	20140529	   13.38
1104   	環泥         	20140529	   21.79
1108   	幸福         	20140529	    7.15
1109   	信大         	20140529	   12.93
1110   	東泥         	20140529	   15.11
1201   	味全         	20140529	   44.25
1203   	味王         	20140529	   18.29
1210   	大成         	20140529	   17.54
1101   	台泥         	20140530	   32.19
1102   	亞泥         	20140530	   31.21
1103   	嘉泥         	20140530	   13.51
1104   	環泥         	20140530	   21.42
1108   	幸福         	20140530	    7.14
1109   	信大         	20140530	   12.93
1110   	東泥         	20140530	   14.97
1201   	味全         	20140530	   44.45
1203   	味王         	20140530	   17.45
1210   	大成         	20140530	   17.77
1101   	台泥         	20140603	   32.01
1102   	亞泥         	20140603	   31.37
1103   	嘉泥         	20140603	   13.59
1104   	環泥         	20140603	   21.17
1108   	幸福         	20140603	    7.31
1109   	信大         	20140603	   13.02
1110   	東泥         	20140603	   14.78
1201   	味全         	20140603	   44.99
1203   	味王         	20140603	   17.57
1210   	大成         	20140603	   17.95
1101   	台泥         	20140604	   32.11
1102   	亞泥         	20140604	   31.05
1103   	嘉泥         	20140604	   13.64
1104   	環泥         	20140604	   21.05
1108   	幸福         	20140604	    7.15
1109   	信大         	20140604	   12.98
1110   	東泥         	20140604	   14.83
1201   	味全         	20140604	   45.93
1203   	味王         	20140604	   17.41
1210   	大成         	20140604	   19.17
1101   	台泥         	20140605	   32.48
1102   	亞泥         	20140605	   31.09
1103   	嘉泥         	20140605	   13.76
1104   	環泥         	20140605	   21.02
1108   	幸福         	20140605	    7.12
1109   	信大         	20140605	   13.11
1110   	東泥         	20140605	   14.83
1201   	味全         	20140605	   45.04
1203   	味王         	20140605	   17.61
1210   	大成         	20140605	   20.49
1101   	台泥         	20140606	   33.20
1102   	亞泥         	20140606	   31.49
1103   	嘉泥         	20140606	   13.64
1104   	環泥         	20140606	   21.02
1108   	幸福         	20140606	    7.06
1109   	信大         	20140606	   13.02
1110   	東泥         	20140606	   14.73
1201   	味全         	20140606	   44.35
1203   	味王         	20140606	   17.49
1210   	大成         	20140606	   20.58
1101   	台泥         	20140609	   33.41
1102   	亞泥         	20140609	   31.45
1103   	嘉泥         	20140609	   13.64
1104   	環泥         	20140609	   21.09
1108   	幸福         	20140609	    7.05
1109   	信大         	20140609	   12.98
1110   	東泥         	20140609	   14.73
1201   	味全         	20140609	   43.76
1203   	味王         	20140609	   17.57
1210   	大成         	20140609	   20.55
1101   	台泥         	20140610	   33.31
1102   	亞泥         	20140610	   31.89
1103   	嘉泥         	20140610	   13.64
1104   	環泥         	20140610	   21.20
1108   	幸福         	20140610	    7.05
1109   	信大         	20140610	   12.93
1110   	東泥         	20140610	   14.73
1201   	味全         	20140610	   43.66
1203   	味王         	20140610	   17.49
1210   	大成         	20140610	   20.75
1101   	台泥         	20140611	   33.05
1102   	亞泥         	20140611	   31.37
1103   	嘉泥         	20140611	   13.68
1104   	環泥         	20140611	   21.61
1108   	幸福         	20140611	    7.04
1109   	信大         	20140611	   13.11
